Full_Name,Age,Gender,Marital_Status,Number_of_Dependents,Employment_Type,Employment_Experience,Monthly_Income,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose,Loan_Term,Interest_Rate,Existing_Loans,Loan_Default
Applicant_256,21,Female,Divorced,0,Salaried,3,51000.0,612000.0,732,300000,Personal,36,17.78,0,0
Applicant_257,32,Female,Single,4,Self-Employed,3,33100.0,397200.0,843,300000,Personal,120,12.72,1,0
Applicant_258,25,Female,Single,1,Salaried,0,36700.0,440400.0,663,100000,Education,48,9.24,2,0
Applicant_259,57,Male,Married,2,Self-Employed,7,47400.0,568800.0,512,300000,Personal,24,17.17,4,1
Applicant_260,52,Female,Single,2,Unemployed,0,5000.0,60000.0,659,500000,Personal,240,14.54,0,1
Applicant_261,29,Male,Single,0,Salaried,10,45500.0,546000.0,588,250000,Education,36,17.53,1,0
Applicant_262,61,Male,Married,4,Self-Employed,29,68800.0,825600.0,622,50000,Personal,240,13.99,0,0
Applicant_263,55,Male,Divorced,1,Self-Employed,31,94800.0,1137600.0,848,500000,Education,48,15.41,3,0
Applicant_264,39,Male,Married,0,Salaried,11,71300.0,855600.0,527,300000,Personal,24,16.74,3,1
Applicant_265,36,Male,Single,3,Salaried,2,19300.0,231600.0,680,100000,Vehicle,240,15.23,1,0
Applicant_266,23,Female,Married,2,Self-Employed,4,42600.0,511200.0,562,400000,Business,240,12.97,0,0
Applicant_267,40,Female,Single,0,Salaried,3,50200.0,602400.0,619,500000,Personal,180,11.93,0,0
Applicant_268,44,Male,Married,0,Self-Employed,26,72200.0,866400.0,724,100000,Business,12,15.97,2,0
Applicant_269,53,Male,Married,2,Self-Employed,7,70300.0,843600.0,681,50000,Business,24,15.38,5,0
Applicant_270,44,Male,Married,0,Self-Employed,26,81200.0,974400.0,627,300000,Education,120,10.71,3,0
Applicant_271,31,Male,Single,3,Salaried,6,50500.0,606000.0,585,300000,Business,60,12.23,3,0
Applicant_272,28,Male,Married,2,Self-Employed,6,44600.0,535200.0,681,500000,Personal,120,13.8,1,0
Applicant_273,56,Female,Single,1,Salaried,32,77400.0,928800.0,820,400000,Business,36,6.83,5,0
Applicant_274,58,Male,Single,1,Freelancer,12,64100.0,769200.0,559,500000,Education,48,9.35,3,1
Applicant_275,60,Male,Married,1,Salaried,38,101700.0,1220400.0,841,1000000,Vehicle,240,9.38,1,0
Applicant_276,40,Male,Single,1,Freelancer,19,59500.0,714000.0,769,1000000,Personal,180,16.66,2,1
Applicant_277,55,Female,Married,2,Self-Employed,34,112000.0,1344000.0,786,250000,Education,120,10.31,1,0
Applicant_278,45,Female,Married,4,Freelancer,15,76900.0,922800.0,680,100000,Personal,48,12.77,2,0
Applicant_279,55,Female,Divorced,2,Salaried,11,45800.0,549600.0,767,250000,Education,60,16.06,5,0
Applicant_280,45,Female,Married,1,Salaried,4,41300.0,495600.0,549,100000,Home,240,9.49,0,0
Applicant_281,49,Male,Married,0,Salaried,17,94700.0,1136400.0,583,750000,Home,36,7.92,3,0
Applicant_282,38,Male,Married,2,Salaried,7,61000.0,732000.0,726,250000,Education,240,17.41,2,0
Applicant_283,38,Female,Single,2,Unemployed,0,15100.0,181200.0,679,50000,Personal,36,14.6,4,1
Applicant_284,22,Male,Married,2,Salaried,3,30200.0,362400.0,635,750000,Education,120,8.54,0,1
Applicant_285,55,Female,Married,0,Unemployed,0,5000.0,60000.0,399,1000000,Home,60,15.93,2,1
Applicant_286,36,Male,Married,3,Freelancer,2,26500.0,318000.0,606,250000,Personal,36,15.55,0,0
Applicant_287,61,Male,Married,1,Salaried,9,45100.0,541200.0,532,50000,Home,60,16.13,0,0
Applicant_288,56,Male,Married,2,Self-Employed,22,53900.0,646800.0,699,750000,Home,24,9.68,1,0
Applicant_289,53,Female,Single,2,Salaried,16,64300.0,771600.0,630,750000,Home,120,11.66,1,1
Applicant_290,24,Female,Single,2,Salaried,1,62300.0,747600.0,587,1000000,Personal,180,14.48,5,1
Applicant_291,53,Male,Married,1,Salaried,34,108900.0,1306800.0,900,1000000,Home,240,10.99,0,0
Applicant_292,34,Male,Married,2,Unemployed,0,25600.0,307200.0,753,750000,Education,60,7.3,0,1
Applicant_293,41,Male,Married,0,Self-Employed,1,39700.0,476400.0,755,300000,Personal,48,8.07,0,0
Applicant_294,40,Male,Married,2,Self-Employed,13,49500.0,594000.0,870,1000000,Home,12,13.37,1,1
Applicant_295,28,Male,Single,0,Salaried,8,75200.0,902400.0,730,1000000,Personal,24,10.81,0,0
Applicant_296,27,Male,Married,1,Self-Employed,0,38200.0,458400.0,572,100000,Education,120,6.56,5,1
Applicant_297,23,Male,Married,0,Salaried,3,60400.0,724800.0,561,400000,Vehicle,120,15.32,2,1
Applicant_298,37,Male,Married,3,Salaried,14,52000.0,624000.0,746,100000,Business,240,11.29,3,0
Applicant_299,53,Male,Married,2,Salaried,12,79600.0,955200.0,444,200000,Vehicle,120,10.11,3,1
Applicant_300,32,Male,Married,2,Salaried,6,68000.0,816000.0,642,200000,Personal,48,14.71,2,0
Applicant_301,42,Male,Married,2,Self-Employed,18,75300.0,903600.0,432,1000000,Personal,24,11.73,4,1
Applicant_302,42,Male,Married,3,Salaried,8,43900.0,526800.0,659,400000,Vehicle,48,14.49,4,1
Applicant_303,50,Male,Married,0,Unemployed,0,5000.0,60000.0,735,300000,Education,180,6.65,0,1
Applicant_304,58,Female,Married,2,Salaried,35,119200.0,1430400.0,677,1000000,Personal,36,6.61,4,0
Applicant_305,58,Male,Married,2,Self-Employed,39,116500.0,1398000.0,743,400000,Education,60,12.94,1,0
Applicant_306,28,Male,Married,0,Salaried,2,53000.0,636000.0,846,300000,Personal,48,17.8,0,0
Applicant_307,47,Male,Married,0,Salaried,23,101200.0,1214400.0,635,50000,Home,48,9.63,2,0
Applicant_308,47,Female,Married,0,Unemployed,0,5000.0,60000.0,900,200000,Business,180,14.35,0,1
Applicant_309,54,Female,Married,0,Freelancer,29,65700.0,788400.0,671,150000,Vehicle,36,8.48,1,0
Applicant_310,41,Female,Single,1,Self-Employed,16,66400.0,796800.0,744,400000,Home,180,10.08,3,0
Applicant_311,50,Female,Divorced,0,Freelancer,13,46100.0,553200.0,588,400000,Business,12,7.4,0,0
Applicant_312,53,Male,Married,2,Freelancer,10,56800.0,681600.0,811,200000,Home,180,16.63,0,0
Applicant_313,48,Female,Married,0,Self-Employed,26,70900.0,850800.0,754,400000,Home,12,10.07,5,0
Applicant_314,53,Female,Married,0,Freelancer,25,90300.0,1083600.0,797,200000,Personal,60,9.15,1,0
Applicant_315,25,Male,Single,3,Salaried,7,74300.0,891600.0,655,750000,Home,36,14.9,1,0
Applicant_316,39,Male,Single,1,Self-Employed,21,77000.0,924000.0,524,150000,Personal,180,8.79,4,0
Applicant_317,24,Male,Single,0,Freelancer,4,33900.0,406800.0,696,1000000,Home,180,9.26,4,1
Applicant_318,55,Female,Married,2,Salaried,8,44500.0,534000.0,480,100000,Personal,240,7.69,0,0
Applicant_319,37,Male,Married,0,Freelancer,14,44900.0,538800.0,616,250000,Personal,24,17.57,1,0
Applicant_320,64,Female,Married,0,Salaried,0,33900.0,406800.0,669,750000,Vehicle,48,9.35,4,1
Applicant_321,48,Male,Married,0,Freelancer,11,68600.0,823200.0,887,150000,Business,60,17.95,0,0
Applicant_322,50,Male,Married,4,Salaried,5,48900.0,586800.0,681,50000,Home,12,8.53,2,0
Applicant_323,49,Male,Single,2,Salaried,0,20200.0,242400.0,663,750000,Education,24,6.74,1,1
Applicant_324,26,Male,Single,2,Salaried,5,53800.0,645600.0,643,250000,Vehicle,120,16.8,2,0
Applicant_325,55,Female,Married,4,Freelancer,12,61400.0,736800.0,515,100000,Business,36,13.17,0,0
Applicant_326,61,Female,Divorced,4,Salaried,37,113600.0,1363200.0,658,300000,Personal,240,10.54,2,0
Applicant_327,57,Male,Married,2,Self-Employed,39,135000.0,1620000.0,660,150000,Personal,240,12.4,0,0
Applicant_328,44,Female,Married,2,Self-Employed,14,74700.0,896400.0,553,750000,Education,240,9.5,0,0
Applicant_329,49,Male,Divorced,1,Salaried,17,58300.0,699600.0,531,150000,Personal,120,13.8,0,0
Applicant_330,51,Other,Single,0,Unemployed,0,5000.0,60000.0,601,100000,Business,48,13.59,0,1
Applicant_331,55,Male,Married,2,Salaried,1,45400.0,544800.0,656,150000,Home,120,7.42,3,0
Applicant_332,53,Male,Married,2,Self-Employed,30,70000.0,840000.0,604,300000,Vehicle,240,16.97,4,0
Applicant_333,41,Male,Married,4,Self-Employed,1,42000.0,504000.0,544,150000,Home,120,11.8,3,1
Applicant_334,52,Male,Single,1,Salaried,10,33600.0,403200.0,678,750000,Personal,48,8.74,2,1
Applicant_335,43,Male,Married,2,Salaried,0,55400.0,664800.0,703,750000,Home,12,10.03,0,1
Applicant_336,53,Female,Married,2,Self-Employed,17,82600.0,991200.0,662,750000,Personal,120,16.46,0,0
Applicant_337,23,Female,Single,0,Unemployed,0,12600.0,151200.0,593,100000,Education,180,10.91,1,1
Applicant_338,38,Female,Married,2,Salaried,20,69900.0,838800.0,709,400000,Home,12,12.96,3,0
Applicant_339,45,Male,Single,1,Salaried,26,94600.0,1135200.0,630,100000,Vehicle,60,17.4,0,0
Applicant_340,62,Male,Married,1,Unemployed,0,5000.0,60000.0,531,50000,Personal,120,13.99,5,1
Applicant_341,51,Male,Married,1,Salaried,30,84500.0,1014000.0,753,250000,Personal,240,14.27,3,0
Applicant_342,23,Male,Married,0,Self-Employed,1,31900.0,382800.0,685,500000,Personal,240,9.36,5,1
Applicant_343,60,Female,Married,1,Self-Employed,29,103500.0,1242000.0,638,150000,Home,120,14.19,1,0
Applicant_344,44,Male,Single,2,Salaried,6,52700.0,632400.0,492,400000,Education,240,11.03,2,1
Applicant_345,52,Male,Single,1,Self-Employed,20,96800.0,1161600.0,575,300000,Education,48,16.98,0,0
Applicant_346,42,Male,Single,1,Unemployed,0,16500.0,198000.0,851,50000,Personal,48,7.99,2,0
Applicant_347,43,Other,Single,0,Self-Employed,16,76900.0,922800.0,499,400000,Vehicle,120,9.78,5,1
Applicant_348,22,Male,Married,0,Self-Employed,1,12900.0,154800.0,624,150000,Home,120,7.26,0,1
Applicant_349,47,Male,Single,1,Self-Employed,4,38700.0,464400.0,648,200000,Personal,180,10.88,0,0
Applicant_350,62,Male,Married,1,Self-Employed,13,45000.0,540000.0,682,1000000,Home,48,8.21,0,1
Applicant_351,22,Male,Married,2,Salaried,4,45300.0,543600.0,500,100000,Education,48,16.22,5,1
Applicant_352,46,Male,Married,3,Self-Employed,11,46600.0,559200.0,667,50000,Personal,24,17.14,0,0
Applicant_353,37,Male,Married,0,Salaried,6,46300.0,555600.0,481,250000,Home,36,14.2,3,0
Applicant_354,60,Female,Married,0,Salaried,37,129900.0,1558800.0,659,300000,Personal,24,7.69,0,0
Applicant_355,53,Male,Divorced,1,Unemployed,0,12100.0,145200.0,584,100000,Education,120,10.43,3,1
Applicant_356,29,Female,Single,1,Freelancer,5,50100.0,601200.0,563,1000000,Vehicle,36,17.59,1,1
Applicant_357,63,Other,Married,2,Unemployed,0,5000.0,60000.0,733,300000,Personal,24,8.07,0,1
Applicant_358,59,Female,Married,3,Salaried,16,72900.0,874800.0,626,300000,Home,60,12.9,2,0
Applicant_359,49,Male,Married,3,Freelancer,15,69500.0,834000.0,697,500000,Home,36,10.56,3,0
Applicant_360,62,Male,Married,0,Self-Employed,32,121600.0,1459200.0,700,500000,Home,48,17.99,1,0
Applicant_361,46,Female,Married,4,Unemployed,0,5000.0,60000.0,776,300000,Home,240,9.78,2,1
Applicant_362,55,Female,Married,0,Unemployed,0,5000.0,60000.0,529,400000,Personal,36,7.05,0,1
Applicant_363,45,Male,Married,2,Unemployed,0,20500.0,246000.0,741,200000,Vehicle,48,14.58,4,1
Applicant_364,44,Female,Divorced,2,Unemployed,0,5000.0,60000.0,651,250000,Home,60,10.26,0,1
Applicant_365,33,Male,Divorced,2,Salaried,6,38300.0,459600.0,612,300000,Personal,240,14.06,0,0
Applicant_366,27,Male,Single,0,Self-Employed,2,15800.0,189600.0,535,300000,Education,180,7.7,0,1
Applicant_367,56,Male,Single,1,Salaried,37,99800.0,1197600.0,710,150000,Personal,120,12.52,0,0
Applicant_368,40,Male,Married,1,Self-Employed,20,49700.0,596400.0,557,750000,Home,180,10.82,1,0
Applicant_369,21,Male,Divorced,0,Unemployed,0,5900.0,70800.0,701,200000,Vehicle,36,12.67,1,1
Applicant_370,28,Female,Single,0,Salaried,2,57400.0,688800.0,842,500000,Business,12,16.31,1,0
Applicant_371,36,Male,Married,2,Self-Employed,2,20100.0,241200.0,747,200000,Vehicle,48,17.69,0,0
Applicant_372,34,Male,Divorced,1,Self-Employed,7,52900.0,634800.0,789,300000,Education,36,15.16,0,0
Applicant_373,32,Male,Married,2,Salaried,13,78700.0,944400.0,578,50000,Personal,240,15.32,3,0
Applicant_374,43,Male,Single,0,Salaried,22,84000.0,1008000.0,726,100000,Business,24,12.58,3,0
Applicant_375,35,Male,Married,3,Salaried,8,31800.0,381600.0,535,300000,Business,180,7.62,1,1
Applicant_376,48,Female,Divorced,0,Salaried,4,53800.0,645600.0,626,150000,Home,36,14.17,1,0
Applicant_377,54,Female,Married,3,Self-Employed,27,88200.0,1058400.0,824,400000,Vehicle,48,8.2,0,0
Applicant_378,22,Female,Married,1,Self-Employed,0,32700.0,392400.0,589,50000,Vehicle,12,9.33,3,0
Applicant_379,52,Female,Married,1,Salaried,26,83800.0,1005600.0,761,150000,Home,12,14.64,5,0
Applicant_380,43,Male,Single,3,Unemployed,0,6300.0,75600.0,751,150000,Personal,240,14.06,0,1
Applicant_381,42,Male,Married,0,Self-Employed,9,60600.0,727200.0,757,50000,Education,180,10.11,3,0
Applicant_382,45,Male,Single,0,Self-Employed,26,122900.0,1474800.0,523,200000,Vehicle,24,15.38,1,0
Applicant_383,42,Male,Divorced,1,Salaried,7,55700.0,668400.0,702,500000,Personal,60,17.3,0,0
Applicant_384,42,Other,Married,0,Self-Employed,17,91700.0,1100400.0,634,400000,Home,12,12.77,2,0
Applicant_385,62,Male,Married,1,Salaried,37,119400.0,1432800.0,758,400000,Home,120,14.29,1,0
Applicant_386,26,Male,Single,0,Self-Employed,0,33500.0,402000.0,484,250000,Education,60,9.63,3,1
Applicant_387,35,Female,Married,3,Self-Employed,3,43200.0,518400.0,686,200000,Home,48,17.66,2,0
Applicant_388,63,Female,Single,2,Salaried,20,61700.0,740400.0,672,1000000,Home,36,9.65,4,1
Applicant_389,57,Female,Married,0,Unemployed,0,9600.0,115200.0,450,300000,Personal,60,16.71,1,1
Applicant_390,53,Male,Married,3,Self-Employed,22,49100.0,589200.0,561,100000,Business,120,17.17,1,0
Applicant_391,28,Male,Married,1,Salaried,5,37100.0,445200.0,466,50000,Personal,240,14.78,1,0
Applicant_392,64,Male,Married,1,Unemployed,0,6600.0,79200.0,577,400000,Personal,240,15.83,0,1
Applicant_393,64,Male,Single,1,Salaried,0,57900.0,694800.0,704,200000,Home,48,11.77,2,0
Applicant_394,25,Male,Divorced,2,Self-Employed,0,56500.0,678000.0,669,400000,Education,48,17.07,3,0
Applicant_395,59,Male,Married,1,Self-Employed,40,111500.0,1338000.0,666,300000,Business,180,15.04,0,0
Applicant_396,24,Female,Married,2,Salaried,3,48300.0,579600.0,546,750000,Education,48,10.26,5,1
Applicant_397,26,Male,Married,0,Unemployed,0,19800.0,237600.0,762,1000000,Education,240,6.9,2,1
Applicant_398,52,Female,Married,4,Self-Employed,10,35100.0,421200.0,648,300000,Home,240,12.72,3,1
Applicant_399,50,Female,Married,2,Salaried,21,88100.0,1057200.0,653,150000,Personal,120,16.17,5,0
Applicant_400,55,Male,Married,0,Unemployed,0,5000.0,60000.0,744,400000,Business,24,16.4,1,1
Applicant_401,60,Female,Married,2,Self-Employed,24,80400.0,964800.0,550,750000,Personal,120,16.1,0,0
Applicant_402,36,Male,Married,2,Self-Employed,3,34100.0,409200.0,672,1000000,Home,24,8.97,3,1
Applicant_403,33,Male,Married,0,Freelancer,9,49500.0,594000.0,692,300000,Business,60,11.4,4,0
Applicant_404,62,Female,Single,0,Salaried,19,86300.0,1035600.0,595,400000,Home,48,13.56,0,0
Applicant_405,50,Male,Married,0,Salaried,15,83400.0,1000800.0,715,500000,Personal,60,14.18,0,0
Applicant_406,39,Other,Single,3,Salaried,17,79200.0,950400.0,697,200000,Education,12,10.35,0,0
Applicant_407,37,Male,Single,2,Freelancer,7,41600.0,499200.0,639,250000,Vehicle,60,14.47,1,0
Applicant_408,39,Female,Married,1,Salaried,1,69800.0,837600.0,636,200000,Business,36,13.3,4,0
Applicant_409,48,Male,Married,0,Salaried,30,77100.0,925200.0,702,50000,Personal,48,13.02,0,0
Applicant_410,46,Male,Single,1,Salaried,16,97400.0,1168800.0,728,300000,Personal,240,14.12,3,0
Applicant_411,57,Male,Married,1,Salaried,9,53700.0,644400.0,656,400000,Personal,60,13.44,3,0
Applicant_412,46,Female,Divorced,2,Self-Employed,12,67600.0,811200.0,762,100000,Home,24,8.42,3,0
Applicant_413,43,Female,Married,4,Unemployed,0,5000.0,60000.0,715,300000,Business,36,16.56,0,1
Applicant_414,29,Female,Married,1,Salaried,8,45500.0,546000.0,471,100000,Personal,60,9.27,2,0
Applicant_415,32,Male,Married,1,Salaried,10,67300.0,807600.0,509,1000000,Personal,60,15.06,5,1
Applicant_416,21,Female,Married,1,Freelancer,3,46600.0,559200.0,768,250000,Home,180,8.53,0,0
Applicant_417,21,Female,Single,3,Salaried,1,49100.0,589200.0,625,50000,Home,60,14.1,0,0
Applicant_418,54,Female,Single,0,Unemployed,0,5000.0,60000.0,666,150000,Personal,240,16.8,4,1
Applicant_419,52,Male,Single,1,Self-Employed,23,135200.0,1622400.0,763,200000,Personal,120,6.61,2,0
Applicant_420,45,Female,Married,2,Salaried,2,62000.0,744000.0,649,200000,Home,120,17.77,2,0
Applicant_421,60,Female,Divorced,0,Unemployed,0,19000.0,228000.0,653,100000,Home,120,6.84,5,1
Applicant_422,21,Male,Married,0,Salaried,1,36700.0,440400.0,563,500000,Personal,24,6.63,3,1
Applicant_423,36,Female,Married,2,Salaried,3,36600.0,439200.0,686,300000,Home,60,16.36,1,0
Applicant_424,59,Female,Married,0,Salaried,20,75800.0,909600.0,708,750000,Personal,120,14.65,1,0
Applicant_425,25,Male,Single,1,Unemployed,0,21200.0,254400.0,592,300000,Personal,12,7.72,0,1
Applicant_426,42,Male,Married,1,Freelancer,12,34100.0,409200.0,557,150000,Education,240,17.28,1,1
Applicant_427,49,Male,Married,1,Salaried,19,62000.0,744000.0,900,100000,Business,12,14.23,1,0
Applicant_428,23,Male,Single,0,Freelancer,2,37100.0,445200.0,640,750000,Home,12,7.78,0,1
Applicant_429,32,Female,Single,4,Self-Employed,7,53800.0,645600.0,581,150000,Vehicle,60,16.4,4,0
Applicant_430,46,Male,Married,0,Salaried,24,76400.0,916800.0,720,300000,Business,36,12.03,0,0
Applicant_431,36,Female,Married,2,Self-Employed,13,44600.0,535200.0,644,1000000,Personal,180,9.7,2,1
Applicant_432,57,Female,Married,0,Self-Employed,13,82600.0,991200.0,541,100000,Vehicle,180,15.99,3,0
Applicant_433,42,Male,Married,1,Self-Employed,0,40400.0,484800.0,698,400000,Business,240,14.99,2,1
Applicant_434,49,Female,Married,0,Salaried,1,21500.0,258000.0,564,50000,Vehicle,24,13.67,2,0
Applicant_435,34,Other,Single,0,Salaried,0,20600.0,247200.0,807,750000,Personal,12,16.83,1,1
Applicant_436,48,Female,Married,0,Freelancer,10,39600.0,475200.0,699,50000,Personal,12,16.4,4,0
Applicant_437,25,Female,Married,1,Freelancer,5,46000.0,552000.0,622,750000,Personal,120,9.11,1,1
Applicant_438,50,Other,Married,1,Self-Employed,31,105900.0,1270800.0,660,50000,Home,36,16.6,3,0
Applicant_439,25,Female,Divorced,0,Freelancer,6,54000.0,648000.0,740,50000,Vehicle,240,10.8,4,0
Applicant_440,32,Male,Married,4,Self-Employed,11,34600.0,415200.0,668,500000,Personal,12,11.47,0,0
Applicant_441,36,Female,Married,0,Freelancer,4,36400.0,436800.0,862,50000,Personal,24,17.68,4,0
Applicant_442,46,Female,Married,1,Salaried,28,117400.0,1408800.0,763,500000,Vehicle,36,15.24,3,0
Applicant_443,46,Female,Married,0,Salaried,22,104000.0,1248000.0,698,150000,Vehicle,48,10.2,2,0
Applicant_444,41,Male,Divorced,1,Self-Employed,11,62400.0,748800.0,556,200000,Home,24,13.95,1,0
Applicant_445,59,Female,Single,2,Salaried,21,117200.0,1406400.0,635,100000,Business,24,12.7,4,0
Applicant_446,56,Male,Married,1,Self-Employed,13,70100.0,841200.0,697,300000,Personal,60,7.84,0,0
Applicant_447,53,Female,Married,0,Unemployed,0,20600.0,247200.0,567,400000,Personal,48,16.71,1,1
Applicant_448,50,Male,Married,0,Salaried,18,76700.0,920400.0,779,1000000,Vehicle,48,15.95,3,0
Applicant_449,57,Male,Single,2,Unemployed,0,5000.0,60000.0,552,150000,Vehicle,180,15.44,3,1
Applicant_450,43,Male,Married,0,Self-Employed,4,29900.0,358800.0,586,750000,Personal,36,12.93,0,1
Applicant_451,30,Male,Married,1,Self-Employed,2,41700.0,500400.0,593,150000,Education,12,9.04,0,0
Applicant_452,25,Female,Married,0,Self-Employed,0,31800.0,381600.0,724,400000,Personal,48,16.66,3,1
Applicant_453,56,Female,Married,0,Salaried,37,87500.0,1050000.0,569,200000,Personal,36,10.56,1,0
Applicant_454,54,Female,Married,0,Salaried,8,40600.0,487200.0,470,250000,Home,48,6.73,0,0
Applicant_455,51,Male,Divorced,3,Self-Employed,6,42200.0,506400.0,758,750000,Personal,120,17.79,0,1
Applicant_456,30,Male,Married,2,Unemployed,0,15900.0,190800.0,605,150000,Home,24,16.4,2,1
Applicant_457,39,Female,Married,2,Self-Employed,20,74800.0,897600.0,543,150000,Personal,120,13.66,2,0
Applicant_458,52,Female,Single,0,Salaried,17,72900.0,874800.0,574,750000,Business,48,6.64,3,1
Applicant_459,21,Male,Single,1,Salaried,3,31200.0,374400.0,821,750000,Home,12,9.12,0,1
Applicant_460,25,Male,Married,1,Unemployed,0,5300.0,63600.0,584,200000,Business,36,11.7,3,1
Applicant_461,24,Male,Married,2,Self-Employed,1,56800.0,681600.0,637,50000,Home,12,13.72,4,0
Applicant_462,36,Female,Married,0,Unemployed,0,7300.0,87600.0,605,50000,Personal,60,14.64,1,1
Applicant_463,44,Female,Single,4,Self-Employed,19,50400.0,604800.0,526,750000,Personal,12,15.57,0,1
Applicant_464,36,Male,Married,1,Self-Employed,9,34200.0,410400.0,575,300000,Business,12,12.89,4,1
Applicant_465,22,Male,Married,4,Self-Employed,3,49800.0,597600.0,519,250000,Business,36,14.05,0,1
Applicant_466,48,Female,Single,0,Salaried,1,38600.0,463200.0,745,1000000,Personal,120,15.83,2,1
Applicant_467,52,Male,Married,0,Self-Employed,7,47900.0,574800.0,660,150000,Home,24,14.78,1,0
Applicant_468,47,Male,Married,0,Self-Employed,25,75800.0,909600.0,898,150000,Personal,120,17.48,3,0
Applicant_469,40,Female,Married,2,Self-Employed,22,86600.0,1039200.0,579,100000,Personal,48,16.56,1,0
Applicant_470,44,Male,Single,1,Freelancer,6,32500.0,390000.0,564,400000,Education,48,8.45,1,1
Applicant_471,32,Male,Married,3,Salaried,2,41200.0,494400.0,803,750000,Home,180,17.4,4,1
Applicant_472,55,Female,Single,3,Self-Employed,22,66200.0,794400.0,755,300000,Home,36,8.85,5,0
Applicant_473,53,Female,Single,2,Salaried,7,67800.0,813600.0,688,1000000,Education,36,17.9,1,1
